"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Newfoundland and Labrador","2016A000210","Gross mixed income","Dollars","81","millions","6","v62783227","2.8","2025","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Net mixed income","Dollars","81","millions","6","v62783228","2.9","1538","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783229","2.10","486","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Taxes less subsidies on production","Dollars","81","millions","6","v62783230","2.11","463","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783231","2.12","1716","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Statistical discrepancy","Dollars","81","millions","6","v62783232","2.13","6","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Gross domestic product at market prices","Dollars","81","millions","6","v62783233","2.14","29087","","","","0"
"2007","Prince Edward Island","2016A000211","Compensation of employees","Dollars","81","millions","6","v62783234","3.1","2339","","","","0"
"2007","Prince Edward Island","2016A000211","Wages and salaries","Dollars","81","millions","6","v62783235","3.2","2037","","","","0"
"2007","Prince Edward Island","2016A000211","Employers' social contributions","Dollars","81","millions","6","v62783236","3.3","302","","","","0"
"2007","Prince Edward Island","2016A000211","Gross operating surplus","Dollars","81","millions","6","v62783237","3.4","1047","","","","0"
"2007","Prince Edward Island","2016A000211","Net operating surplus: corporations","Dollars","81","millions","6","v62783238","3.5","541","","","","0"
"2007","Prince Edward Island","2016A000211","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783239","3.6","310","","","","0"
"2007","Prince Edward Island","2016A000211","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783240","3.7","196","","","","0"
"2007","Prince Edward Island","2016A000211","Gross mixed income","Dollars","81","millions","6","v62783241","3.8","686","","","","0"
"2007","Prince Edward Island","2016A000211","Net mixed income","Dollars","81","millions","6","v62783242","3.9","524","","","","0"
"2007","Prince Edward Island","2016A000211","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783243","3.10","161","","","","0"
"2007","Prince Edward Island","2016A000211","Taxes less subsidies on production","Dollars","81","millions","6","v62783244","3.11","127","","","","0"
"2007","Prince Edward Island","2016A000211","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783245","3.12","436","","","","0"
"2007","Prince Edward Island","2016A000211","Statistical discrepancy","Dollars","81","millions","6","v62783246","3.13","3","","","","0"
"2007","Prince Edward Island","2016A000211","Gross domestic product at market prices","Dollars","81","millions","6","v62783247","3.14","4638","","","","0"
"2007","Nova Scotia","2016A000212","Compensation of employees","Dollars","81","millions","6","v62783248","4.1","17511","","","","0"
"2007","Nova Scotia","2016A000212","Wages and salaries","Dollars","81","millions","6","v62783249","4.2","15203","","","","0"
"2007","Nova Scotia","2016A000212","Employers' social contributions","Dollars","81","millions","6","v62783250","4.3","2308","","","","0"
"2007","Nova Scotia","2016A000212","Gross operating surplus","Dollars","81","millions","6","v62783251","4.4","7887","","","","0"
"2007","Nova Scotia","2016A000212","Net operating surplus: corporations","Dollars","81","millions","6","v62783252","4.5","3468","","","","0"
"2007","Nova Scotia","2016A000212","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783253","4.6","3083","","","","0"
"2007","Nova Scotia","2016A000212","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783254","4.7","1336","","","","0"
"2007","Nova Scotia","2016A000212","Gross mixed income","Dollars","81","millions","6","v62783255","4.8","4472","","","","0"
"2007","Nova Scotia","2016A000212","Net mixed income","Dollars","81","millions","6","v62783256","4.9","3441","","","","0"
"2007","Nova Scotia","2016A000212","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783257","4.10","1031","","","","0"
"2007","Nova Scotia","2016A000212","Taxes less subsidies on production","Dollars","81","millions","6","v62783258","4.11","1162","","","","0"
"2007","Nova Scotia","2016A000212","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783259","4.12","2968","","","","0"
"2007","Nova Scotia","2016A000212","Statistical discrepancy","Dollars","81","millions","6","v62783260","4.13","17","","","","0"
"2007","Nova Scotia","2016A000212","Gross domestic product at market prices","Dollars","81","millions","6","v62783261","4.14","34017","","","","0"
"2007","New Brunswick","2016A000213","Compensation of employees","Dollars","81","millions","6","v62783262","5.1","13860","","","","0"
"2007","New Brunswick","2016A000213","Wages and salaries","Dollars","81","millions","6","v62783263","5.2","11990","","","","0"
"2007","New Brunswick","2016A000213","Employers' social contributions","Dollars","81","millions","6","v62783264","5.3","1870","","","","0"
"2007","New Brunswick","2016A000213","Gross operating surplus","Dollars","81","millions","6","v62783265","5.4","8212","","","","0"
"2007","New Brunswick","2016A000213","Net operating surplus: corporations","Dollars","81","millions","6","v62783266","5.5","4612","","","","0"
"2007","New Brunswick","2016A000213","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783267","5.6","2532","","","","0"
"2007","New Brunswick","2016A000213","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783268","5.7","1068","","","","0"
"2007","New Brunswick","2016A000213","Gross mixed income","Dollars","81","millions","6","v62783269","5.8","2901","","","","0"
"2007","New Brunswick","2016A000213","Net mixed income","Dollars","81","millions","6","v62783270","5.9","2220","","","","0"
"2007","New Brunswick","2016A000213","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783271","5.10","681","","","","0"
"2007","New Brunswick","2016A000213","Taxes less subsidies on production","Dollars","81","millions","6","v62783272","5.11","946","","","","0"
"2007","New Brunswick","2016A000213","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783273","5.12","2409","","","","0"
"2007","New Brunswick","2016A000213","Statistical discrepancy","Dollars","81","millions","6","v62783274","5.13","24","","","","0"
"2007","New Brunswick","2016A000213","Gross domestic product at market prices","Dollars","81","millions","6","v62783275","5.14","28352","","","","0"
"2007","Quebec","2016A000224","Compensation of employees","Dollars","81","millions","6","v62783276","6.1","157264","","","","0"
"2007","Quebec","2016A000224","Wages and salaries","Dollars","81","millions","6","v62783277","6.2","135434","","","","0"
"2007","Quebec","2016A000224","Employers' social contributions","Dollars","81","millions","6","v62783278","6.3","21830","","","","0"
"2007","Quebec","2016A000224","Gross operating surplus","Dollars","81","millions","6","v62783279","6.4","80149","","","","0"
"2007","Quebec","2016A000224","Net operating surplus: corporations","Dollars","81","millions","6","v62783280","6.5","44292","","","","0"
"2007","Quebec","2016A000224","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783281","6.6","26213","","","","0"
"2007","Quebec","2016A000224","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783282","6.7","9644","","","","0"
"2007","Quebec","2016A000224","Gross mixed income","Dollars","81","millions","6","v62783283","6.8","32656","","","","0"
"2007","Quebec","2016A000224","Net mixed income","Dollars","81","millions","6","v62783284","6.9","25551","","","","0"
"2007","Quebec","2016A000224","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783285","6.10","7105","","","","0"
"2007","Quebec","2016A000224","Taxes less subsidies on production","Dollars","81","millions","6","v62783286","6.11","15344","","","","0"
"2007","Quebec","2016A000224","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783287","6.12","21549","","","","0"
"2007","Quebec","2016A000224","Statistical discrepancy","Dollars","81","millions","6","v62783288","6.13","-16","","","","0"
"2007","Quebec","2016A000224","Gross domestic product at market prices","Dollars","81","millions","6","v62783289","6.14","306946","","","","0"
"2007","Ontario","2016A000235","Compensation of employees","Dollars","81","millions","6","v62783290","7.1","319035","","","","0"
"2007","Ontario","2016A000235","Wages and salaries","Dollars","81","millions","6","v62783291","7.2","277834","","","","0"
"2007","Ontario","2016A000235","Employers' social contributions","Dollars","81","millions","6","v62783292","7.3","41201","","","","0"
"2007","Ontario","2016A000235","Gross operating surplus","Dollars","81","millions","6","v62783293","7.4","140020","","","","0"
"2007","Ontario","2016A000235","Net operating surplus: corporations","Dollars","81","millions","6","v62783294","7.5","73257","","","","0"
"2007","Ontario","2016A000235","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783295","7.6","50242","","","","0"
"2007","Ontario","2016A000235","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783296","7.7","16521","","","","0"
"2007","Ontario","2016A000235","Gross mixed income","Dollars","81","millions","6","v62783297","7.8","69829","","","","0"
"2007","Ontario","2016A000235","Net mixed income","Dollars","81","millions","6","v62783298","7.9","53733","","","","0"
"2007","Ontario","2016A000235","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783299","7.10","16096","","","","0"
"2007","Ontario","2016A000235","Taxes less subsidies on production","Dollars","81","millions","6","v62783300","7.11","30816","","","","0"
"2007","Ontario","2016A000235","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783301","7.12","42321","","","","0"
"2007","Ontario","2016A000235","Statistical discrepancy","Dollars","81","millions","6","v62783302","7.13","388","","","","0"
"2007","Ontario","2016A000235","Gross domestic product at market prices","Dollars","81","millions","6","v62783303","7.14","602409","","","","0"
"2007","Manitoba","2016A000246","Compensation of employees","Dollars","81","millions","6","v62783304","8.1","24080","","","","0"
"2007","Manitoba","2016A000246","Wages and salaries","Dollars","81","millions","6","v62783305","8.2","20996","","","","0"
"2007","Manitoba","2016A000246","Employers' social contributions","Dollars","81","millions","6","v62783306","8.3","3084","","","","0"
"2007","Manitoba","2016A000246","Gross operating surplus","Dollars","81","millions","6","v62783307","8.4","13761","","","","0"
"2007","Manitoba","2016A000246","Net operating surplus: corporations","Dollars","81","millions","6","v62783308","8.5","8380","","","","0"
"2007","Manitoba","2016A000246","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783309","8.6","3949","","","","0"
"2007","Manitoba","2016A000246","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783310","8.7","1432","","","","0"
"2007","Manitoba","2016A000246","Gross mixed income","Dollars","81","millions","6","v62783311","8.8","6182","","","","0"
"2007","Manitoba","2016A000246","Net mixed income","Dollars","81","millions","6","v62783312","8.9","4633","","","","0"
"2007","Manitoba","2016A000246","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783313","8.10","1549","","","","0"
"2007","Manitoba","2016A000246","Taxes less subsidies on production","Dollars","81","millions","6","v62783314","8.11","2175","","","","0"
"2007","Manitoba","2016A000246","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783315","8.12","3586","","","","0"
"2007","Manitoba","2016A000246","Statistical discrepancy","Dollars","81","millions","6","v62783316","8.13","-5","","","","0"
"2007","Manitoba","2016A000246","Gross domestic product at market prices","Dollars","81","millions","6","v62783317","8.14","49779","","","","0"
"2007","Saskatchewan","2016A000247","Compensation of employees","Dollars","81","millions","6","v62783318","9.1","20356","","","","0"
"2007","Saskatchewan","2016A000247","Wages and salaries","Dollars","81","millions","6","v62783319","9.2","17835","","","","0"
"2007","Saskatchewan","2016A000247","Employers' social contributions","Dollars","81","millions","6","v62783320","9.3","2521","","","","0"
"2007","Saskatchewan","2016A000247","Gross operating surplus","Dollars","81","millions","6","v62783321","9.4","20641","","","","0"
"2007","Saskatchewan","2016A000247","Net operating surplus: corporations","Dollars","81","millions","6","v62783322","9.5","14036","","","","0"
"2007","Saskatchewan","2016A000247","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783323","9.6","5332","","","","0"
"2007","Saskatchewan","2016A000247","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783324","9.7","1273","","","","0"
"2007","Saskatchewan","2016A000247","Gross mixed income","Dollars","81","millions","6","v62783325","9.8","6046","","","","0"
"2007","Saskatchewan","2016A000247","Net mixed income","Dollars","81","millions","6","v62783326","9.9","4297","","","","0"
"2007","Saskatchewan","2016A000247","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783327","9.10","1749","","","","0"
"2007","Saskatchewan","2016A000247","Taxes less subsidies on production","Dollars","81","millions","6","v62783328","9.11","2255","","","","0"
"2007","Saskatchewan","2016A000247","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783329","9.12","3127","","","","0"
"2007","Saskatchewan","2016A000247","Statistical discrepancy","Dollars","81","millions","6","v62783330","9.13","-6","","","","0"
"2007","Saskatchewan","2016A000247","Gross domestic product at market prices","Dollars","81","millions","6","v62783331","9.14","52419","","","","0"
"2007","Alberta","2016A000248","Compensation of employees","Dollars","81","millions","6","v62783332","10.1","117798","","","","0"
"2007","Alberta","2016A000248","Wages and salaries","Dollars","81","millions","6","v62783333","10.2","106509","","","","0"
"2007","Alberta","2016A000248","Employers' social contributions","Dollars","81","millions","6","v62783334","10.3","11289","","","","0"
"2007","Alberta","2016A000248","Gross operating surplus","Dollars","81","millions","6","v62783335","10.4","103504","","","","0"
"2007","Alberta","2016A000248","Net operating surplus: corporations","Dollars","81","millions","6","v62783336","10.5","59731","","","","0"
"2007","Alberta","2016A000248","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783337","10.6","38788","","","","0"
"2007","Alberta","2016A000248","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783338","10.7","4985","","","","0"
"2007","Alberta","2016A000248","Gross mixed income","Dollars","81","millions","6","v62783339","10.8","23070","","","","0"
"2007","Alberta","2016A000248","Net mixed income","Dollars","81","millions","6","v62783340","10.9","16919","","","","0"
"2007","Alberta","2016A000248","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783341","10.10","6152","","","","0"
"2007","Alberta","2016A000248","Taxes less subsidies on production","Dollars","81","millions","6","v62783342","10.11","5989","","","","0"
"2007","Alberta","2016A000248","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783343","10.12","10480","","","","0"
"2007","Alberta","2016A000248","Statistical discrepancy","Dollars","81","millions","6","v62783344","10.13","280","","","","0"
"2007","Alberta","2016A000248","Gross domestic product at market prices","Dollars","81","millions","6","v62783345","10.14","261122","","","","0"
"2007","British Columbia","2016A000259","Compensation of employees","Dollars","81","millions","6","v62783346","11.1","98459","","","","0"
"2007","British Columbia","2016A000259","Wages and salaries","Dollars","81","millions","6","v62783347","11.2","85857","","","","0"
"2007","British Columbia","2016A000259","Employers' social contributions","Dollars","81","millions","6","v62783348","11.3","12602","","","","0"
"2007","British Columbia","2016A000259","Gross operating surplus","Dollars","81","millions","6","v62783349","11.4","47607","","","","0"
"2007","British Columbia","2016A000259","Net operating surplus: corporations","Dollars","81","millions","6","v62783350","11.5","25901","","","","0"
"2007","British Columbia","2016A000259","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783351","11.6","16597","","","","0"
"2007","British Columbia","2016A000259","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783352","11.7","5109","","","","0"
"2007","British Columbia","2016A000259","Gross mixed income","Dollars","81","millions","6","v62783353","11.8","31784","","","","0"
"2007","British Columbia","2016A000259","Net mixed income","Dollars","81","millions","6","v62783354","11.9","25438","","","","0"
"2007","British Columbia","2016A000259","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783355","11.10","6345","","","","0"
"2007","British Columbia","2016A000259","Taxes less subsidies on production","Dollars","81","millions","6","v62783356","11.11","6505","","","","0"
"2007","British Columbia","2016A000259","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783357","11.12","15799","","","","0"
"2007","British Columbia","2016A000259","Statistical discrepancy","Dollars","81","millions","6","v62783358","11.13","287","","","","0"
"2007","British Columbia","2016A000259","Gross domestic product at market prices","Dollars","81","millions","6","v62783359","11.14","200440","","","","0"
"2007","Yukon","2016A000260","Compensation of employees","Dollars","81","millions","6","v62783360","12.1","992","","","","0"
"2007","Yukon","2016A000260","Wages and salaries","Dollars","81","millions","6","v62783361","12.2","854","","","","0"
"2007","Yukon","2016A000260","Employers' social contributions","Dollars","81","millions","6","v62783362","12.3","138","","","","0"
"2007","Yukon","2016A000260","Gross operating surplus","Dollars","81","millions","6","v62783363","12.4","458","","","","0"
"2007","Yukon","2016A000260","Net operating surplus: corporations","Dollars","81","millions","6","v62783364","12.5","110","","","","0"
"2007","Yukon","2016A000260","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783365","12.6","197","","","","0"
"2007","Yukon","2016A000260","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783366","12.7","151","","","","0"
"2007","Yukon","2016A000260","Gross mixed income","Dollars","81","millions","6","v62783367","12.8","256","","","","0"
"2007","Yukon","2016A000260","Net mixed income","Dollars","81","millions","6","v62783368","12.9","203","","","","0"
"2007","Yukon","2016A000260","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783369","12.10","53","","","","0"
"2007","Yukon","2016A000260","Taxes less subsidies on production","Dollars","81","millions","6","v62783370","12.11","34","","","","0"
"2007","Yukon","2016A000260","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783371","12.12","77","","","","0"
"2007","Yukon","2016A000260","Statistical discrepancy","Dollars","81","millions","6","v62783372","12.13","-2","","","","0"
"2007","Yukon","2016A000260","Gross domestic product at market prices","Dollars","81","millions","6","v62783373","12.14","1815","","","","0"
"2007","Northwest Territories","2016A000261","Compensation of employees","Dollars","81","millions","6","v62783374","13.1","2007","","","","0"
"2007","Northwest Territories","2016A000261","Wages and salaries","Dollars","81","millions","6","v62783375","13.2","1785","","","","0"
"2007","Northwest Territories","2016A000261","Employers' social contributions","Dollars","81","millions","6","v62783376","13.3","222","","","","0"
"2007","Northwest Territories","2016A000261","Gross operating surplus","Dollars","81","millions","6","v62783377","13.4","2189","","","","0"
"2007","Northwest Territories","2016A000261","Net operating surplus: corporations","Dollars","81","millions","6","v62783378","13.5","746","","","","0"
"2007","Northwest Territories","2016A000261","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783379","13.6","1289","","","","0"
"2007","Northwest Territories","2016A000261","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783380","13.7","154","","","","0"
"2007","Northwest Territories","2016A000261","Gross mixed income","Dollars","81","millions","6","v62783381","13.8","272","","","","0"
"2007","Northwest Territories","2016A000261","Net mixed income","Dollars","81","millions","6","v62783382","13.9","224","","","","0"
"2007","Northwest Territories","2016A000261","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783383","13.10","47","","","","0"
"2007","Northwest Territories","2016A000261","Taxes less subsidies on production","Dollars","81","millions","6","v62783384","13.11","65","","","","0"
"2007","Northwest Territories","2016A000261","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783385","13.12","132","","","","0"
"2007","Northwest Territories","2016A000261","Statistical discrepancy","Dollars","81","millions","6","v62783386","13.13","4","","","","0"
"2007","Northwest Territories","2016A000261","Gross domestic product at market prices","Dollars","81","millions","6","v62783387","13.14","4668","","","","0"
"2007","Nunavut","2016A000262","Compensation of employees","Dollars","81","millions","6","v62783388","14.1","823","","","","0"
"2007","Nunavut","2016A000262","Wages and salaries","Dollars","81","millions","6","v62783389","14.2","726","","","","0"
"2007","Nunavut","2016A000262","Employers' social contributions","Dollars","81","millions","6","v62783390","14.3","97","","","","0"
"2007","Nunavut","2016A000262","Gross operating surplus","Dollars","81","millions","6","v62783391","14.4","333","","","","0"
"2007","Nunavut","2016A000262","Net operating surplus: corporations","Dollars","81","millions","6","v62783392","14.5","17","","","","0"
"2007","Nunavut","2016A000262","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783393","14.6","217","","","","0"
"2007","Nunavut","2016A000262","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783394","14.7","99","","","","0"
"2007","Nunavut","2016A000262","Gross mixed income","Dollars","81","millions","6","v62783395","14.8","148","","","","0"
"2007","Nunavut","2016A000262","Net mixed income","Dollars","81","millions","6","v62783396","14.9","120","","","","0"
"2007","Nunavut","2016A000262","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783397","14.10","28","","","","0"
"2007","Nunavut","2016A000262","Taxes less subsidies on production","Dollars","81","millions","6","v62783398","14.11","9","","","","0"
"2007","Nunavut","2016A000262","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783399","14.12","6","","","","0"
"2007","Nunavut","2016A000262","Statistical discrepancy","Dollars","81","millions","6","v62783400","14.13","0","","","","0"
"2007","Nunavut","2016A000262","Gross domestic product at market prices","Dollars","81","millions","6","v62783401","14.14","1319","","","","0"
"2007","Outside Canada","","Compensation of employees","Dollars","81","millions","6","v62783402","15.1","580","","","","0"
"2007","Outside Canada","","Wages and salaries","Dollars","81","millions","6","v62783403","15.2","519","","","","0"
"2007","Outside Canada","","Employers' social contributions","Dollars","81","millions","6","v62783404","15.3","61","","","","0"
"2007","Outside Canada","","Gross operating surplus","Dollars","81","millions","6","v62783405","15.4","67","","","","0"
"2007","Outside Canada","","Net operating surplus: corporations","Dollars","81","millions","6","v62783406","15.5","0","","","","0"
"2007","Outside Canada","","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783407","15.6","0","","","","0"
"2007","Outside Canada","","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783408","15.7","67","","","","0"
"2007","Outside Canada","","Gross mixed income","Dollars","81","millions","6","v62783409","15.8","0","","","","0"
"2007","Outside Canada","","Net mixed income","Dollars","81","millions","6","v62783410","15.9","0","","","","0"
"2007","Outside Canada","","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783411","15.10","0","","","","0"
"2007","Outside Canada","","Taxes less subsidies on production","Dollars","81","millions","6","v62783412","15.11","0","","","","0"
"2007","Outside Canada","","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783413","15.12","0","","","","0"
"2007","Outside Canada","","Statistical discrepancy","Dollars","81","millions","6","v62783414","15.13","1","","","","0"
"2007","Outside Canada","","Gross domestic product at market prices","Dollars","81","millions","6","v62783415","15.14","648","","","","0"
"2008","Canada","2016A000011124","Compensation of employees","Dollars","81","millions","6","v62783206","1.1","819727","","","","0"
"2008","Canada","2016A000011124","Wages and salaries","Dollars","81","millions","6","v62783207","1.2","716169","","","","0"
"2008","Canada","2016A000011124","Employers' social contributions","Dollars","81","millions","6","v62783208","1.3","103558","","","","0"
"2008","Canada","2016A000011124","Gross operating surplus","Dollars","81","millions","6","v62783209","1.4","478958","","","","0"
"2008","Canada","2016A000011124","Net operating surplus: corporations","Dollars","81","millions","6","v62783210","1.5","266888","","","","0"
"2008","Canada","2016A000011124","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783211","1.6","164679","","","","0"
"2008","Canada","2016A000011124","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783212","1.7","47391","","","","0"
"2008","Canada","2016A000011124","Gross mixed income","Dollars","81","millions","6","v62783213","1.8","188491","","","","0"
"2008","Canada","2016A000011124","Net mixed income","Dollars","81","millions","6","v62783214","1.9","143917","","","","0"
"2008","Canada","2016A000011124","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783215","1.10","44574","","","","0"
"2008","Canada","2016A000011124","Taxes less subsidies on production","Dollars","81","millions","6","v62783216","1.11","67543","","","","0"
"2008","Canada","2016A000011124","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783217","1.12","101996","","","","0"
"2008","Canada","2016A000011124","Statistical discrepancy","Dollars","81","millions","6","v62783218","1.13","326","","","","0"
"2008","Canada","2016A000011124","Gross domestic product at market prices","Dollars","81","millions","6","v62783219","1.14","1657041","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Compensation of employees","Dollars","81","millions","6","v62783220","2.1","9474","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Wages and salaries","Dollars","81","millions","6","v62783221","2.2","7970","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Employers' social contributions","Dollars","81","millions","6","v62783222","2.3","1504","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Gross operating surplus","Dollars","81","millions","6","v62783223","2.4","17802","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Net operating surplus: corporations","Dollars","81","millions","6","v62783224","2.5","14326","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783225","2.6","2771","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783226","2.7","705","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Gross mixed income","Dollars","81","millions","6","v62783227","2.8","2134","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Net mixed income","Dollars","81","millions","6","v62783228","2.9","1597","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783229","2.10","537","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Taxes less subsidies on production","Dollars","81","millions","6","v62783230","2.11","476","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783231","2.12","1705","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Statistical discrepancy","Dollars","81","millions","6","v62783232","2.13","4","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Gross domestic product at market prices","Dollars","81","millions","6","v62783233","2.14","31595","","","","0"
"2008","Prince Edward Island","2016A000211","Compensation of employees","Dollars","81","millions","6","v62783234","3.1","2470","","","","0"
"2008","Prince Edward Island","2016A000211","Wages and salaries","Dollars","81","millions","6","v62783235","3.2","2153","","","","0"
"2008","Prince Edward Island","2016A000211","Employers' social contributions","Dollars","81","millions","6","v62783236","3.3","317","","","","0"
"2008","Prince Edward Island","2016A000211","Gross operating surplus","Dollars","81","millions","6","v62783237","3.4","1061","","","","0"
"2008","Prince Edward Island","2016A000211","Net operating surplus: corporations","Dollars","81","millions","6","v62783238","3.5","516","","","","0"
"2008","Prince Edward Island","2016A000211","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783239","3.6","335","","","","0"
"2008","Prince Edward Island","2016A000211","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783240","3.7","210","","","","0"
"2008","Prince Edward Island","2016A000211","Gross mixed income","Dollars","81","millions","6","v62783241","3.8","689","","","","0"
"2008","Prince Edward Island","2016A000211","Net mixed income","Dollars","81","millions","6","v62783242","3.9","522","","","","0"
"2008","Prince Edward Island","2016A000211","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783243","3.10","166","","","","0"
"2008","Prince Edward Island","2016A000211","Taxes less subsidies on production","Dollars","81","millions","6","v62783244","3.11","112","","","","0"
"2008","Prince Edward Island","2016A000211","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783245","3.12","433","","","","0"
"2008","Prince Edward Island","2016A000211","Statistical discrepancy","Dollars","81","millions","6","v62783246","3.13","-3","","","","0"
"2008","Prince Edward Island","2016A000211","Gross domestic product at market prices","Dollars","81","millions","6","v62783247","3.14","4761","","","","0"
"2008","Nova Scotia","2016A000212","Compensation of employees","Dollars","81","millions","6","v62783248","4.1","18388","","","","0"
"2008","Nova Scotia","2016A000212","Wages and salaries","Dollars","81","millions","6","v62783249","4.2","15970","","","","0"
"2008","Nova Scotia","2016A000212","Employers' social contributions","Dollars","81","millions","6","v62783250","4.3","2418","","","","0"
"2008","Nova Scotia","2016A000212","Gross operating surplus","Dollars","81","millions","6","v62783251","4.4","8423","","","","0"
"2008","Nova Scotia","2016A000212","Net operating surplus: corporations","Dollars","81","millions","6","v62783252","4.5","3834","","","","0"
"2008","Nova Scotia","2016A000212","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783253","4.6","3183","","","","0"
